ID,EMAIL,GPN,NOME,SALARIO_BASE_FY_ATUAL,EMPLOYEE_STATUS,PAIS,GENDER,LOCATION_CITY,SERVICE_LINE,SUB_SL,RANK_ATUAL,EXP_LEV_ATUAL,JOB_TITLE,HIRING_DATE,PROPORCIONAL_HIRING_DATE,LAST_PROMOTION_DATE,UTILIZAÇAO,PROMOÇAO,LEAD_ATUAL,RANK_FUTURO,EXP_LEVEL_FUTURO,ACTUAL,SMUS_ID,JOBS_ID,LEVEL
416,BR1656846160@ey.com.br,BR1656846160,Lewis Ray,1000,Active,Brasil,F,Fortaleza,Advisory,PI,44-Staff/Assistant,1,Analista Senior,1/1/2017 0:00,1,3/6/2020 0:00,0.145244,Progression,Progressing,44-Staff/Assistant,2,0,12,1,0
417,BR1273822420@ey.com.br,BR1273822420,Joseph Rather,1000,Active,Brasil,F,Rio de Janeiro,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,7/1/2017 0:00,1,5/14/2020 0:00,0.718328,Progression,Progressing,44-Staff/Assistant,1,0,8,1,0
418,BR1512737650@ey.com.br,BR1512737650,Terry Cooper,1000,Active,Brasil,F,Brasilia - Ass,Advisory,PI,32-Manager,3,Gerente,5/1/2014 0:00,1,4/15/2020 0:00,0.686418,Freezing,Differentiating,32-Manager,3,0,1,2,0
419,BR995541750@ey.com.br,BR995541750,Stephen Peterson,1000,Active,Brasil,F,Rio de Janeiro,Advisory,Risk,42-Senior,5,Especialista,2/1/2014 0:00,1,10/6/2020 0:00,0.691995,Progression,Progressing,42-Senior,5,0,9,4,0
420,BR1333148470@ey.com.br,BR1333148470,Della Sams,1000,Active,Brasil,F,Porto Alegre,Advisory,PI,44-Staff/Assistant,1,Analista Senior,12/1/2016 0:00,1,4/13/2020 0:00,0.363429,Progression,Progressing,44-Staff/Assistant,1,0,1,1,0
421,BR1064855590@ey.com.br,BR1064855590,Luz Nichols,1000,Active,Brasil,F,Goiania,Advisory,PI,44-Staff/Assistant,2,Analista Senior,4/1/2018 0:00,1,4/7/2021 0:00,0.448175,Promotion,Differentiating,44-Staff/Assistant,2,0,7,1,0
422,BR484223730@ey.com.br,BR484223730,Lucas Bishop,1000,Active,Brasil,F,São Paulo,Advisory,PI,21-Senior Manager,3,Gerente Senior,6/1/2016 0:00,1,10/13/2020 0:00,0.522831,Progression,Differentiating,21-Senior Manager,3,0,1,3,0
423,BR723575580@ey.com.br,BR723575580,Martin Prior,1000,Active,Brasil,F,Rio de Janeiro,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,6/1/2014 0:00,1,7/17/2020 0:00,0.70072,Promotion,Strategic Impact,42-Senior,3,0,8,1,0
424,BR1015245750@ey.com.br,BR1015245750,Kerri Allan,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,44-Staff/Assistant,3,Analista Senior,12/1/2017 0:00,1,7/19/2020 0:00,0.529192,Progression,Progressing,44-Staff/Assistant,3,0,6,1,0
425,BR1164766220@ey.com.br,BR1164766220,Lannie Lassalle,1000,Active,Brasil,F,Recife,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,3/1/2015 0:00,1,4/9/2020 0:00,0.270901,Progression,nan,44-Staff/Assistant,2,0,8,1,0
426,BR969723250@ey.com.br,BR969723250,James Luckow,1000,Active,Brasil,F,Brasilia - Audit,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,5/1/2017 0:00,1,4/23/2020 0:00,0.273775,Progression,Strategic Impact,44-Staff/Assistant,1,0,9,1,0
427,BR944295620@ey.com.br,BR944295620,Helen Wilson,1000,Active,Brasil,F,Rio de Janeiro,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,5/1/2017 0:00,1,12/8/2020 0:00,0.38636,Progression,nan,44-Staff/Assistant,2,0,8,1,0
428,BR1021344290@ey.com.br,BR1021344290,Vera Marrero,1000,Active,Brasil,F,Recife,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,1/1/2015 0:00,1,5/26/2020 0:00,0.536022,Promotion,Progressing,42-Senior,3,0,9,1,0
429,BR1264927220@ey.com.br,BR1264927220,Monica Driscoll,1000,Active,Brasil,F,Curitiba,Advisory,PI,44-Staff/Assistant,2,Analista Senior,5/1/2018 0:00,1,3/8/2020 0:00,0.371663,Freezing,Differentiating,44-Staff/Assistant,2,0,7,1,0
430,BR981811690@ey.com.br,BR981811690,Viola Hane,1000,Active,Brasil,F,São Paulo,Advisory,PI,42-Senior,6,Especialista,11/1/2017 0:00,1,3/17/2021 0:00,0.503565,Progression,Progressing,42-Senior,6,0,7,4,0
431,BR1041248640@ey.com.br,BR1041248640,Phillis Williams,1000,Active,Brasil,F,Curitiba,Advisory,PI,44-Staff/Assistant,1,Analista Senior,8/1/2016 0:00,1,2/6/2021 0:00,0.429931,Progression,nan,44-Staff/Assistant,1,0,1,1,0
432,BR733672370@ey.com.br,BR733672370,Clayton Stagg,1000,Active,Brasil,F,Fortaleza,Advisory,PI,42-Senior,1,Especialista,1/1/2016 0:00,1,2/19/2021 0:00,0.53566,Promotion,Differentiating,32-Manager,1,0,6,4,0
433,BR893138780@ey.com.br,BR893138780,Misty Lang,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,44-Staff/Assistant,1,Analista Senior,2/1/2014 0:00,1,3/17/2021 0:00,0.160866,Progression,nan,44-Staff/Assistant,1,0,10,1,0
434,BR1297149890@ey.com.br,BR1297149890,Thomas Philpot,1000,Active,Brasil,F,Porto Alegre,Advisory,PI,44-Staff/Assistant,3,Analista Senior,10/1/2015 0:00,1,9/22/2020 0:00,0.517447,Progression,Progressing,44-Staff/Assistant,3,0,7,1,0
435,BR1176599180@ey.com.br,BR1176599180,Alison Caton,1000,Active,Brasil,F,Rio de Janeiro,Advisory,PI,44-Staff/Assistant,3,Analista Senior,2/1/2015 0:00,1,4/1/2020 0:00,0.272981,Progression,Differentiating,44-Staff/Assistant,3,0,7,1,0
436,BR1192742440@ey.com.br,BR1192742440,Randall Perry,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,44-Staff/Assistant,2,Analista Senior,9/1/2014 0:00,1,5/25/2020 0:00,0.814919,Promotion,Differentiating,44-Staff/Assistant,2,0,10,1,0
437,BR636359880@ey.com.br,BR636359880,Randy Salvador,1000,Active,Brasil,F,Brasilia - Audit,Advisory,PI,44-Staff/Assistant,3,Analista Senior,7/1/2019 0:00,1,1/18/2020 0:00,0.793687,Progression,Progressing,44-Staff/Assistant,3,0,12,1,0
438,BR1469448270@ey.com.br,BR1469448270,Bernice Schroeder,1000,Active,Brasil,F,Belo Horizonte,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,12/1/2019 0:00,0.583333,2/26/2020 0:00,0.836343,Progression,nan,44-Staff/Assistant,1,0,3,1,0
439,BR1352239270@ey.com.br,BR1352239270,Philip Bourdier,1000,Active,Brasil,F,Fortaleza,Advisory,PI,42-Senior,1,Especialista,1/1/2017 0:00,1,11/3/2020 0:00,0.726703,Promotion,Differentiating,32-Manager,1,0,7,4,0
440,BR948666250@ey.com.br,BR948666250,Barbara Davis,1000,Active,Brasil,F,Brasilia - Audit,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,4/1/2018 0:00,1,1/9/2020 0:00,0.418348,Progression,nan,44-Staff/Assistant,1,0,5,1,0
441,BR884436930@ey.com.br,BR884436930,Lawrence Alexander,1000,Active,Brasil,F,Recife,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,9/1/2015 0:00,1,11/25/2020 0:00,0.702114,Progression,nan,44-Staff/Assistant,1,0,5,1,0
442,BR869545990@ey.com.br,BR869545990,Don Frazier,1000,Active,Brasil,F,Campinas,Advisory,PI,42-Senior,4,Especialista,5/1/2016 0:00,1,8/2/2020 0:00,0.83409,Promotion,Strategic Impact,32-Manager,1,0,1,4,0
443,BR1337161190@ey.com.br,BR1337161190,Jason Rushing,1000,Active,Brasil,F,Fortaleza,Advisory,PI,44-Staff/Assistant,3,Analista Senior,11/1/2015 0:00,1,12/14/2020 0:00,0.310217,Progression,Differentiating,44-Staff/Assistant,3,0,6,1,0
444,BR1231833510@ey.com.br,BR1231833510,Michael Woodard,1000,Active,Brasil,F,Brasilia - Audit,Advisory,Risk,32-Manager,1,Gerente,5/1/2015 0:00,1,7/30/2020 0:00,0.250047,Promotion,Progressing,21-Senior Manager,1,0,5,2,0
445,BR477497780@ey.com.br,BR477497780,Eddie Whiteford,1000,Active,Brasil,F,Recife,Advisory,PI,44-Staff/Assistant,3,Analista Senior,7/1/2018 0:00,1,6/16/2020 0:00,0.622802,Promotion,Strategic Impact,42-Senior,3,0,6,1,0
446,BR1729988710@ey.com.br,BR1729988710,Steve Campbell,1000,Active,Brasil,F,Belo Horizonte,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,2/1/2019 0:00,1,1/6/2021 0:00,0.137175,Progression,nan,44-Staff/Assistant,1,0,5,1,0
447,BR775796290@ey.com.br,BR775796290,Rosemary Keepers,1000,Active,Brasil,F,Recife,Advisory,Risk,42-Senior,1,Especialista,1/1/2016 0:00,1,5/13/2020 0:00,0.368015,Promotion,Strategic Impact,32-Manager,1,0,3,4,0
448,BR1142312560@ey.com.br,BR1142312560,Mary Tilson,1000,Active,Brasil,F,Recife,Advisory,PI,44-Staff/Assistant,1,Analista Senior,12/1/2019 0:00,0.583333,6/10/2020 0:00,0.621326,Progression,nan,44-Staff/Assistant,1,0,1,1,0
449,BR579715740@ey.com.br,BR579715740,Kirk Myatt,1000,Active,Brasil,F,Recife,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,3/1/2016 0:00,1,10/5/2020 0:00,0.204111,Progression,Progressing,44-Staff/Assistant,3,0,9,1,0
450,BR1167738310@ey.com.br,BR1167738310,William Lepage,1000,Active,Brasil,F,Campinas,Advisory,PI,42-Senior,4,Especialista,2/1/2020 0:00,0.416667,2/10/2021 0:00,0.203646,Progression,Progressing,42-Senior,4,0,7,4,0
451,BR1045254550@ey.com.br,BR1045254550,Deandre Neill,1000,Active,Brasil,F,Salvador,Advisory,Risk,32-Manager,2,Gerente,5/1/2016 0:00,1,7/24/2020 0:00,0.333247,Progression,Differentiating,32-Manager,2,0,5,2,0
452,BR1013748360@ey.com.br,BR1013748360,Jean Simons,1000,Active,Brasil,F,Rio de Janeiro,Advisory,PI,42-Senior,1,Especialista,12/1/2016 0:00,1,9/24/2020 0:00,0.410863,Promotion,Differentiating,32-Manager,1,0,7,4,0
453,BR1527366570@ey.com.br,BR1527366570,Rebecca Hinojosa,1000,Active,Brasil,F,Brasilia - Audit,Advisory,PI,44-Staff/Assistant,3,Analista Senior,7/1/2018 0:00,1,3/11/2020 0:00,0.525633,Progression,Progressing,44-Staff/Assistant,3,0,11,1,0
454,BR857482810@ey.com.br,BR857482810,Aaron Herzog,1000,Active,Brasil,F,Brasilia - Ass,Advisory,PI,44-Staff/Assistant,1,Analista Senior,11/1/2014 0:00,1,10/6/2020 0:00,0.347849,Progression,nan,44-Staff/Assistant,1,0,4,1,0
455,BR681128170@ey.com.br,BR681128170,Walter Donato,1000,Active,Brasil,F,Fortaleza,Advisory,PI,42-Senior,4,Especialista,10/1/2014 0:00,1,10/23/2020 0:00,0.336833,Promotion,Strategic Impact,32-Manager,1,0,1,4,0
456,BR1256248910@ey.com.br,BR1256248910,Benjamin Scott,1000,Active,Brasil,F,Recife,Advisory,PI,42-Senior,7,Especialista,3/1/2019 0:00,1,9/1/2020 0:00,0.704024,Progression,Progressing,42-Senior,7,0,4,4,0
457,BR575566330@ey.com.br,BR575566330,Frances Wells,1000,Active,Brasil,F,Rio de Janeiro,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,3/1/2020 0:00,0.333333,1/7/2020 0:00,0.346893,Progression,nan,44-Staff/Assistant,1,0,9,1,0
458,BR1361613880@ey.com.br,BR1361613880,Robert Hardy,1000,Active,Brasil,F,Rio de Janeiro,Advisory,Risk,32-Manager,2,Gerente,5/1/2019 0:00,1,9/8/2020 0:00,0.394335,Progression,Progressing,32-Manager,2,0,9,2,0
459,BR457897930@ey.com.br,BR457897930,Kristina Whaley,1000,Active,Brasil,F,Brasilia - Ass,Advisory,PI,44-Staff/Assistant,1,Analista Senior,8/1/2015 0:00,1,4/6/2021 0:00,0.412409,Progression,Progressing,44-Staff/Assistant,2,0,12,1,0
460,BR1013534230@ey.com.br,BR1013534230,James Marlow,1000,Active,Brasil,F,Goiania,Advisory,PI,44-Staff/Assistant,3,Analista Senior,6/1/2017 0:00,1,5/26/2020 0:00,0.728023,Promotion,Progressing,42-Senior,3,0,4,1,0
461,BR394682930@ey.com.br,BR394682930,Kimberly Sexton,1000,Active,Brasil,F,Porto Alegre,Advisory,PI,44-Staff/Assistant,2,Analista Senior,10/1/2018 0:00,1,8/11/2020 0:00,0.418545,Progression,Progressing,44-Staff/Assistant,3,0,12,1,0
462,BR1117494680@ey.com.br,BR1117494680,Todd Smith,1000,Active,Brasil,F,Brasilia - Audit,Advisory,PI,42-Senior,4,Especialista,2/1/2014 0:00,1,11/28/2020 0:00,0.644267,Progression,Differentiating,42-Senior,4,0,7,4,0
463,BR1613252320@ey.com.br,BR1613252320,Dwayne Wilgus,1000,Active,Brasil,F,Goiania,Advisory,PI,42-Senior,1,Especialista,1/1/2014 0:00,1,7/13/2020 0:00,0.597114,Promotion,Differentiating,32-Manager,1,0,6,4,0
464,BR944268660@ey.com.br,BR944268660,Joseph Laditka,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,44-Staff/Assistant,3,Analista Senior,12/1/2017 0:00,1,12/5/2020 0:00,0.41624,Progression,Progressing,44-Staff/Assistant,3,0,6,1,0
465,BR835497420@ey.com.br,BR835497420,Josephine Daniel,1000,Active,Brasil,F,Porto Alegre,Advisory,PI,44-Staff/Assistant,2,Analista Senior,5/1/2015 0:00,1,2/5/2020 0:00,0.80607,Promotion,Progressing,44-Staff/Assistant,2,0,11,1,0
466,BR853822190@ey.com.br,BR853822190,Connie Desantis,1000,Active,Brasil,F,Salvador,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,3/1/2020 0:00,0.333333,2/17/2021 0:00,0.587659,Progression,Differentiating,44-Staff/Assistant,3,0,9,1,0
467,BR967584370@ey.com.br,BR967584370,Lee Jones,1000,Active,Brasil,F,São Paulo,Advisory,Risk,42-Senior,4,Especialista,11/1/2015 0:00,1,6/14/2020 0:00,0.494863,Progression,Progressing,42-Senior,4,0,8,4,0
468,BR782664440@ey.com.br,BR782664440,Elaine Torres,1000,Active,Brasil,F,Fortaleza,Advisory,PI,44-Staff/Assistant,2,Analista Senior,2/1/2014 0:00,1,8/30/2020 0:00,0.285048,Promotion,Differentiating,44-Staff/Assistant,2,0,1,1,0
469,BR647986870@ey.com.br,BR647986870,Rita Buggs,1000,Active,Brasil,F,Campinas,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,6/1/2020 0:00,0.0833333,10/17/2020 0:00,0.542643,Progression,Strategic Impact,44-Staff/Assistant,1,0,9,1,0
470,BR1334236160@ey.com.br,BR1334236160,Vanessa Boyd,1000,Active,Brasil,F,Brasilia - Audit,Advisory,PI,42-Senior,4,Especialista,12/1/2019 0:00,0.583333,2/20/2021 0:00,0.661448,Progression,Strategic Impact,42-Senior,4,0,6,4,0
471,BR497669440@ey.com.br,BR497669440,James Andre,1000,Active,Brasil,F,São Paulo,Advisory,PI,42-Senior,1,Especialista,8/1/2015 0:00,1,8/9/2020 0:00,0.452137,Promotion,Strategic Impact,32-Manager,1,0,6,4,0
472,BR258349350@ey.com.br,BR258349350,Esther Galbreath,1000,Active,Brasil,F,Salvador,Advisory,PI,42-Senior,1,Especialista,12/1/2018 0:00,1,5/3/2020 0:00,0.773134,Promotion,Strategic Impact,32-Manager,1,0,6,4,0
473,BR1064227790@ey.com.br,BR1064227790,Alfred Turner,1000,Active,Brasil,F,Curitiba,Advisory,PI,42-Senior,7,Especialista,1/1/2016 0:00,1,1/11/2020 0:00,0.327827,Progression,nan,42-Senior,7,0,4,4,0
474,BR1056151350@ey.com.br,BR1056151350,Wanda Krylo,1000,Active,Brasil,F,São Paulo,Advisory,Risk,42-Senior,5,Especialista,1/1/2020 0:00,0.5,10/8/2020 0:00,0.603402,Progression,Differentiating,42-Senior,5,0,9,4,0
475,BR1121459760@ey.com.br,BR1121459760,Robert Bauer,1000,Active,Brasil,F,Brasilia - Ass,Advisory,PI,44-Staff/Assistant,3,Analista Senior,8/1/2015 0:00,1,8/17/2020 0:00,0.762925,Promotion,Differentiating,42-Senior,3,0,6,1,0
476,BR573719430@ey.com.br,BR573719430,Victoria Spivey,1000,Active,Brasil,F,Salvador,Advisory,PI,44-Staff/Assistant,3,Analista Senior,7/1/2016 0:00,1,12/29/2020 0:00,0.326657,Progression,Differentiating,44-Staff/Assistant,3,0,1,1,0
477,BR994278850@ey.com.br,BR994278850,Clara Powell,1000,Active,Brasil,F,Rio de Janeiro,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,4/1/2020 0:00,0.25,5/20/2020 0:00,0.388774,Promotion,Progressing,44-Staff/Assistant,2,0,5,1,0
478,BR998692310@ey.com.br,BR998692310,James Riley,1000,Active,Brasil,F,Salvador,Advisory,PI,44-Staff/Assistant,3,Analista Senior,5/1/2020 0:00,0.166667,9/1/2020 0:00,0.135192,Progression,nan,44-Staff/Assistant,3,0,6,1,0
479,BR1062322840@ey.com.br,BR1062322840,Jeanne Stec,1000,Active,Brasil,F,Brasilia - Audit,Advisory,PI,44-Staff/Assistant,2,Analista Senior,10/1/2016 0:00,1,10/11/2020 0:00,0.336172,Promotion,Strategic Impact,44-Staff/Assistant,2,0,11,1,0
480,BR1015167170@ey.com.br,BR1015167170,Robert Williamson,1000,Active,Brasil,F,Belo Horizonte,Advisory,PI,44-Staff/Assistant,1,Analista Senior,6/1/2018 0:00,1,7/18/2020 0:00,0.830233,Freezing,Differentiating,44-Staff/Assistant,1,0,12,1,0
481,BR1412636580@ey.com.br,BR1412636580,Alice Hendricks,1000,Active,Brasil,F,São Paulo,Advisory,PI,44-Staff/Assistant,3,Analista Senior,1/1/2014 0:00,1,11/28/2020 0:00,0.670586,Progression,nan,44-Staff/Assistant,3,0,6,1,0
482,BR247646240@ey.com.br,BR247646240,Kenyetta Boone,1000,Active,Brasil,F,São Paulo,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,5/1/2016 0:00,1,4/15/2021 0:00,0.541296,Progression,nan,44-Staff/Assistant,1,0,9,1,0
483,BR1158889620@ey.com.br,BR1158889620,Curtis Ervin,1000,Active,Brasil,F,Salvador,Advisory,PI,21-Senior Manager,7,Gerente Senior,8/1/2016 0:00,1,12/25/2020 0:00,0.559066,Progression,Progressing,21-Senior Manager,8,0,1,3,0
484,BR868491780@ey.com.br,BR868491780,Darin Lowder,1000,Active,Brasil,F,São Paulo,Advisory,PI,44-Staff/Assistant,3,Analista Senior,6/1/2015 0:00,1,6/15/2020 0:00,0.317098,Promotion,Differentiating,42-Senior,3,0,4,1,0
485,BR1219225180@ey.com.br,BR1219225180,Claude Singh,1000,Active,Brasil,F,Porto Alegre,Advisory,PI,42-Senior,5,Especialista,12/1/2015 0:00,1,3/13/2021 0:00,0.489186,Progression,Need to Progress,42-Senior,5,0,10,4,0
486,BR254665520@ey.com.br,BR254665520,Ryan Hunter,1000,Active,Brasil,F,Fortaleza,Advisory,PI,44-Staff/Assistant,3,Analista Senior,1/1/2015 0:00,1,8/1/2020 0:00,0.693744,Progression,Progressing,44-Staff/Assistant,3,0,4,1,0
487,BR847274610@ey.com.br,BR847274610,Charlotte Sterling,1000,Active,Brasil,M,São Paulo,Advisory,PI,44-Staff/Assistant,1,Analista Senior,9/1/2019 0:00,0.833333,7/2/2020 0:00,0.739478,Progression,Progressing,44-Staff/Assistant,1,0,1,1,0
488,BR1344188420@ey.com.br,BR1344188420,Carol Snyder,1000,Active,Brasil,M,Recife,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,10/1/2015 0:00,1,2/16/2021 0:00,0.191759,Progression,Differentiating,44-Staff/Assistant,2,0,5,1,0
489,BR1346844380@ey.com.br,BR1346844380,Danielle Veney,1000,Active,Brasil,M,Rio de Janeiro,Advisory,PI,32-Manager,3,Gerente,6/1/2020 0:00,0.0833333,6/22/2020 0:00,0.513343,Promotion,Strategic Impact,21-Senior Manager,1,0,1,2,0
490,BR1473676870@ey.com.br,BR1473676870,Larry Guzman,1000,Active,Brasil,M,Porto Alegre,Advisory,PI,44-Staff/Assistant,2,Analista Senior,6/1/2015 0:00,1,9/29/2020 0:00,0.422686,Freezing,Need to Progress,44-Staff/Assistant,2,0,6,1,0
491,BR484869510@ey.com.br,BR484869510,Jonathan Owens,1000,Active,Brasil,M,Salvador,Advisory,PI,44-Staff/Assistant,2,Analista Senior,6/1/2020 0:00,0.0833333,4/7/2020 0:00,0.177583,Promotion,Progressing,44-Staff/Assistant,2,0,11,1,0
492,BR955122680@ey.com.br,BR955122680,Jeanette Stewart,1000,Active,Brasil,M,Curitiba,Advisory,PI,44-Staff/Assistant,3,Analista Senior,11/1/2017 0:00,1,10/28/2020 0:00,0.448487,Progression,Strategic Impact,44-Staff/Assistant,3,0,6,1,0
493,BR1382949240@ey.com.br,BR1382949240,Katherine Miller,1000,Active,Brasil,M,Brasilia - Ass,Advisory,Risk,21-Senior Manager,5,Gerente Senior,6/1/2018 0:00,1,9/20/2020 0:00,0.625871,Progression,Progressing,21-Senior Manager,5,0,5,3,0
494,BR1474976510@ey.com.br,BR1474976510,Jason Bish,1000,Active,Brasil,M,Curitiba,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,9/1/2019 0:00,0.833333,1/7/2020 0:00,0.482801,Progression,nan,44-Staff/Assistant,3,0,8,1,0
495,BR1239875570@ey.com.br,BR1239875570,Justin Heritage,1000,Active,Brasil,M,Recife,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,1/1/2020 0:00,0.5,9/16/2020 0:00,0.416636,Progression,nan,44-Staff/Assistant,1,0,5,1,0
496,BR574439370@ey.com.br,BR574439370,William Garczynski,1000,Active,Brasil,M,Goiania,Advisory,Risk,13-Executive Director,1,Diretor,8/1/2019 0:00,0.916667,3/3/2021 0:00,0.802302,Progression,Need to Progress,13-Executive Director,1,0,1,6,0
497,BR1264244420@ey.com.br,BR1264244420,Dennis Maske,1000,Active,Brasil,M,Campinas,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,6/1/2020 0:00,0.0833333,1/3/2020 0:00,0.830666,Promotion,Progressing,44-Staff/Assistant,2,0,9,1,0
498,BR828964530@ey.com.br,BR828964530,Maribel Riley,1000,Active,Brasil,M,Goiania,Advisory,PI,42-Senior,4,Especialista,10/1/2019 0:00,0.75,2/28/2021 0:00,0.548867,Progression,Progressing,42-Senior,4,0,11,4,0
499,BR1219842450@ey.com.br,BR1219842450,John Eaton,1000,Active,Brasil,M,Recife,Advisory,PI,32-Manager,2,Gerente,9/1/2017 0:00,1,1/10/2020 0:00,0.506259,Progression,Strategic Impact,32-Manager,2,0,11,2,0
500,BR1451814640@ey.com.br,BR1451814640,Alfred Fredericks,1000,Active,Brasil,M,Recife,Advisory,Risk,21-Senior Manager,9,Gerente Senior,2/1/2017 0:00,1,4/26/2021 0:00,0.565801,Progression,Differentiating,21-Senior Manager,9,0,3,3,0
501,BR1444927680@ey.com.br,BR1444927680,Leslie Mitchell,1000,Active,Brasil,M,Fortaleza,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,6/1/2016 0:00,1,3/8/2020 0:00,0.188893,Promotion,Progressing,44-Staff/Assistant,2,0,9,1,0
502,BR868998370@ey.com.br,BR868998370,Vicki Lee,1000,Active,Brasil,M,Rio de Janeiro,Advisory,PI,44-Staff/Assistant,3,Analista Senior,6/1/2020 0:00,0.0833333,4/14/2020 0:00,0.257171,Promotion,Differentiating,42-Senior,3,0,1,1,0
503,BR725896630@ey.com.br,BR725896630,Marian Loving,1000,Active,Brasil,M,Recife,Advisory,PI,42-Senior,6,Especialista,12/1/2016 0:00,1,8/4/2020 0:00,0.328218,Progression,nan,42-Senior,6,0,1,4,0
504,BR979476270@ey.com.br,BR979476270,Jamaal Wade,1000,Active,Brasil,M,Rio de Janeiro,Advisory,PI,21-Senior Manager,6,Gerente Senior,12/1/2017 0:00,1,6/28/2020 0:00,0.13848,Progression,Strategic Impact,21-Senior Manager,6,0,4,3,0
505,BR537354310@ey.com.br,BR537354310,Sonya Frasure,1000,Active,Brasil,M,Curitiba,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,10/1/2017 0:00,1,3/15/2020 0:00,0.234363,Promotion,Differentiating,44-Staff/Assistant,2,0,9,1,0
506,BR784716740@ey.com.br,BR784716740,Sandi Carr,1000,Active,Brasil,M,Curitiba,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,1/1/2016 0:00,1,6/26/2020 0:00,0.42608,Progression,Progressing,44-Staff/Assistant,2,0,3,1,0
507,BR688265790@ey.com.br,BR688265790,David Potvin,1000,Active,Brasil,M,Recife,Advisory,PI,42-Senior,5,Especialista,4/1/2020 0:00,0.25,7/23/2020 0:00,0.518037,Promotion,Progressing,32-Manager,1,0,12,4,0
508,BR958892490@ey.com.br,BR958892490,Irene Dupuy,1000,Active,Brasil,M,Recife,Advisory,PI,42-Senior,6,Especialista,5/1/2020 0:00,0.166667,8/2/2020 0:00,0.525219,Progression,Differentiating,42-Senior,6,0,7,4,0
509,BR1663861810@ey.com.br,BR1663861810,Jennifer Spring,1000,Active,Brasil,M,Brasilia - Audit,Advisory,Risk,42-Senior,3,Especialista,12/1/2019 0:00,0.583333,11/4/2020 0:00,0.684721,Progression,nan,42-Senior,3,0,8,4,0
510,BR1422228680@ey.com.br,BR1422228680,Larry Harmon,1000,Active,Brasil,M,Belo Horizonte,Advisory,PI,42-Senior,1,Especialista,10/1/2014 0:00,1,11/30/2020 0:00,0.155779,Promotion,Differentiating,32-Manager,1,0,4,4,0
511,BR1392192130@ey.com.br,BR1392192130,Sandra Valdez,1000,Active,Brasil,M,Goiania,Advisory,PI,42-Senior,4,Especialista,4/1/2015 0:00,1,6/5/2020 0:00,0.415784,Progression,Differentiating,42-Senior,4,0,6,4,0
512,BR1678285370@ey.com.br,BR1678285370,Mabel Ibara,1000,Active,Brasil,M,Campinas,Advisory,Risk,42-Senior,4,Especialista,11/1/2014 0:00,1,7/31/2020 0:00,0.167277,Progression,Progressing,42-Senior,4,0,9,4,0
513,BR929483810@ey.com.br,BR929483810,Gail Deemer,1000,Active,Brasil,M,São Paulo,Advisory,Risk,21-Senior Manager,4,Gerente Senior,2/1/2020 0:00,0.416667,5/13/2020 0:00,0.348483,Progression,Differentiating,21-Senior Manager,4,0,5,3,0
514,BR999564720@ey.com.br,BR999564720,Joseph Marsaw,1000,Active,Brasil,M,São Paulo,Advisory,Risk,32-Manager,2,Gerente,5/1/2017 0:00,1,8/8/2020 0:00,0.557181,Progression,Progressing,32-Manager,2,0,9,2,0
515,BR326174280@ey.com.br,BR326174280,Eric Mench,1000,Active,Brasil,M,Brasilia - Ass,Advisory,PI,44-Staff/Assistant,3,Analista Senior,3/1/2015 0:00,1,8/19/2020 0:00,0.496013,Progression,Differentiating,44-Staff/Assistant,3,0,6,1,0
516,BR1132716930@ey.com.br,BR1132716930,Todd Owens,1000,Active,Brasil,M,Curitiba,Advisory,Risk,32-Manager,5,Gerente,8/1/2014 0:00,1,6/21/2020 0:00,0.552447,Progression,Progressing,32-Manager,5,0,9,2,0
517,BR814544620@ey.com.br,BR814544620,Donnell Mathews,1000,Active,Brasil,M,Recife,Advisory,PI,44-Staff/Assistant,1,Analista Senior,11/1/2018 0:00,1,6/2/2020 0:00,0.361232,Progression,nan,44-Staff/Assistant,1,0,10,1,0
